fecha_solicitud,alcaldia,colonia,tipo_poblacion,grado_estudios,ocupacion,numero_de_dependientes,tipo_dependientes,es_jubilado,tiene_ingreso_extra,tiene_discapacidad,tiempo_buscando_empleo,temporal_fecha_solicitud,..anio_fecha_solicitud
2020-02-12,Gustavo A. Madero,San Juan de Aragón II Sección,Población General,Bachillerato,Lavadores y cuidadores de vehículos,1,Otros,No,Sí,Ninguna,Más de 1 año,2020-02,2020
2020-02-12,Coyoacán,Adolfo Ruiz Cortínes,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",1,Padres,Sí,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-12,Benito Juárez,Del Valle Centro,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-13,Azcapotzalco,Santa Bárbara,Pob. Personas Locatarias Y Trabajadores De Mercados Publicos,Licenciatura,Otros especialistas en salud,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-13,Milpa Alta,San Lorenzo Tlacoyucan,Población General,Primaria,Otro,1,Cónyuge,No,No,Otra,Más de 1 año,2020-02,2020
2020-02-13,Tláhuac,Tierra Blanca,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-13,Venustiano Carranza,Artes Gráficas,Población General,Técnica/comercial,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-13,Iztapalapa,Buenavista,Población General,Bachillerato,Otro,2,Padres,No,Sí,Ninguna,0 a 3 meses,2020-02,2020
2020-02-13,Azcapotzalco,San Sebastián,Población General,Técnica/comercial,"Mecánicos y técnicos en mantenimiento y reparación de equipos mecánicos, vehículos de motor, instrumentos industriales y equipo de refrigeración",1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-13,Iztapalapa,Los Mirasoles,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-13,Miguel Hidalgo,Popotla,Población General,Licenciatura,"Coordinadores y jefes de área en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-13,Álvaro Obregón,Lomas de los Ángeles del Pueblo Tetelpan,Población General,Técnica/comercial,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-14,Milpa Alta,San Lorenzo Tlacoyucan,Población General,Técnica/comercial,Otro,3,Cónyuge Y Padres,No,No,Otra,Más de 1 año,2020-02,2020
2020-02-14,Tláhuac,Peña Alta,Población General,Técnica/comercial,Trabajadores en la promoción de ventas y modelos,2,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-14,Milpa Alta,Xochitepec,Población General,Secundaria,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-14,Cuauhtémoc,Esperanza,Población General,Maestría,"Investigadores y especialistas en física, matemáticas, estadística y actuaría",0,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-14,Tláhuac,3 de Mayo,Población General,Bachillerato,Otro,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-14,Benito Juárez,Nápoles,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-15,Iztacalco,Granjas México,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-15,Cuauhtémoc,Peralvillo,Pob. Prioritaria Periodistas Y Defensores Dh,Bachillerato,Administradores y mercadólogos,4,Otros,No,No,Discapacidad física,Más de 1 año,2020-02,2020
2020-02-17,Benito Juárez,Independencia,Población General,Licenciatura,Supervisores de operadores de maquinaria industrial,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-17,Venustiano Carranza,Michoacana,Población General,Licenciatura,Otros especialistas en salud,1,Padres,Sí,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-17,Coyoacán,Paseos de Taxqueña,Población General,Posgrado,"Directores y gerentes en servicios de salud, enseñanza y sociales",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-17,Coyoacán,Haciendas de Coyoacán,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-17,Coyoacán,Pedregal de Santo Domingo,Población General,Bachillerato,Ayudantes de conductores de transporte,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-17,Gustavo A. Madero,San Juan de Aragón II Sección,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-18,La Magdalena Contreras,Barranca Seca,Población General,Bachillerato,"Supervisores de la Armada, Ejército y Fuerza Aérea",1,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-18,Azcapotzalco,Del Recreo,Población General,Secundaria,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Cónyuge,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-18,Coyoacán,Culhuacán CTM Sección IX-B,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,3,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-18,Álvaro Obregón,El Árbol,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-18,Iztapalapa,El Triángulo,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-18,Álvaro Obregón,Lomas de La Era,Población General,Licenciatura,Administradores y mercadólogos,0,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-18,Álvaro Obregón,Las Águilas,Población General,Maestría,"Directores y gerentes de ventas, restaurantes y hoteles",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-18,Álvaro Obregón,Bonanza,Población General,Primaria,Albañiles y otros trabajadores en la edificación de construcciones,2,Cónyuge Y Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-18,Miguel Hidalgo,Daniel Garza,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",4,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-18,Álvaro Obregón,Lomas de Plateros,Población General,Licenciatura,Otro,1,Otros,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-19,Iztapalapa,Ampliación Emiliano Zapata,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-19,Coyoacán,Presidentes Ejidales 2a Sección,Población General,Licenciatura,Investigadores y especialistas en ciencias sociales,1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-19,Coyoacán,El Caracol,Población General,Secundaria,Albañiles y otros trabajadores en la edificación de construcciones,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-20,Milpa Alta,San Lorenzo Tlacoyucan,Población General,Primaria,Otro,1,Cónyuge,No,No,Otra,Más de 1 año,2020-02,2020
2020-02-20,Iztacalco,Agrícola Oriental,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-20,Álvaro Obregón,Lomas de Plateros,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-20,Álvaro Obregón,Ampliación Piloto Adolfo López Mateos,Población General,Bachillerato,"Herreros, cerrajeros, joyeros y artesanos en la elaboración de productos de metal",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-20,Miguel Hidalgo,Anáhuac I Sección,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-20,Benito Juárez,Narvarte Poniente,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-20,Miguel Hidalgo,Legaria,Pob. Prioritaria Agricultores Afectado,Secundaria,Albañiles y otros trabajadores en la edificación de construcciones,3,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-20,Venustiano Carranza,Moctezuma 1a Sección,Población General,Licenciatura,Trabajadores de apoyo en salud,2,Padres,No,No,Discapacidad psicosocial o mental,Más de 1 año,2020-02,2020
2020-02-20,Azcapotzalco,El Rosario,Población General,Licenciatura,Otro,1,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-20,Iztapalapa,Xalpa,Población General,Bachillerato,Artistas interpretativos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-21,Azcapotzalco,San Juan Tlihuaca,Población General,Licenciatura,Administradores y mercadólogos,1,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-21,Benito Juárez,Nativitas,Población General,Bachillerato,Auxiliares en administración contabilidad y finanzas,1,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-22,Gustavo A. Madero,San Juan de Aragón VI Sección,Población General,Licenciatura,Administradores y mercadólogos,2,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-22,Xochimilco,San Mateo Xalpa,Población General,Secundaria,"Agentes, representantes de ventas y vendedores por catálogo",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-22,Tlalpan,San Miguel Topilejo,Población General,Bachillerato,Enfermeras y técnicos en medicina,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-22,Miguel Hidalgo,Escandón I Sección,Población General,Licenciatura,Profesores de nivel básico,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-23,Miguel Hidalgo,Argentina Antigua,Población General,Bachillerato,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-24,Gustavo A. Madero,Estanzuela,Población General,Licenciatura,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-24,Miguel Hidalgo,Escandón I Sección,Población General,Licenciatura,Otro,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-25,Miguel Hidalgo,Anáhuac I Sección,Población General,Licenciatura,"Directores y gerentes en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-25,Cuauhtémoc,Buenavista,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-25,Gustavo A. Madero,La Joya,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-25,Coyoacán,Emiliano Zapata Fraccionamiento Popular,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-25,Gustavo A. Madero,San Felipe de Jesús,Población General,Maestría,Investigadores y especialistas en sistemas computacionales,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-25,Tlalpan,Vergel Tlalpan,Población General,Bachillerato,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-25,Iztapalapa,Escuadrón 201,Pob. Prioritaria Agricultores Afectado,Secundaria,"Herreros, cerrajeros, joyeros y artesanos en la elaboración de productos de metal",3,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-25,Gustavo A. Madero,Del Carmen,Población General,Licenciatura,"Otros especialistas y técnicos, no clasificados anteriormente",2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-26,Gustavo A. Madero,Industrial,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-26,Álvaro Obregón,Lomas de Plateros,Población General,Maestría,Otro,1,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-26,Azcapotzalco,Santiago Ahuizotla,Población General,Secundaria,Comerciantes en establecimientos,3,Cónyuge Y Padres,Sí,Sí,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-26,La Magdalena Contreras,San Francisco,Población General,Técnica/comercial,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-26,Coyoacán,Ajusco,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-27,Miguel Hidalgo,Anáhuac I Sección,Pob. Prioritaria Afectados Por El Sismo,Secundaria,"Artesanos y trabajadores en la elaboración de productos de hule, caucho, plásticos y de sustancias químicas",1,Padres,Sí,Sí,Ninguna,0 a 3 meses,2020-02,2020
2020-02-27,Álvaro Obregón,Llano Redondo,Población General,Licenciatura,Coordinadores y jefes de área en servicios financieros y administrativos,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-27,Tláhuac,Francisco Villa,Población General,Maestría,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-27,Cuauhtémoc,Ampliación Asturias,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-27,Iztacalco,Agrícola Oriental,Población General,Bachillerato,Otro,2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-28,Iztapalapa,El Sifón,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-28,Miguel Hidalgo,Escandón I Sección,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Otra,Más de 1 año,2020-02,2020
2020-02-28,Gustavo A. Madero,Ampliación Providencia,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-28,Iztapalapa,Ampliación San Miguel,Población General,Primaria,Otro,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-28,Tláhuac,La Estación,Población General,Técnica/comercial,Empleados de ventas y vendedores por teléfono,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-28,Tláhuac,Selene,Población General,No especificado,Comerciantes en establecimientos,3,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-28,Milpa Alta,Tenantitla,Población General,Primaria,Otro,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-28,Venustiano Carranza,General Ignacio Zaragoza,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Otra,Más de 1 año,2020-02,2020
2020-02-28,Azcapotzalco,San Marcos,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-28,Iztapalapa,Los Mirasoles,Población General,Licenciatura,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-28,La Magdalena Contreras,El Rosal,Población General,Licenciatura,Investigadores y especialistas en ciencias sociales,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-29,Xochimilco,Barrio San Diego,Población General,Bachillerato,Ocupaciones no especificadas,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-29,Iztapalapa,Lomas de San Lorenzo,Población General,Bachillerato,"Otros especialistas y técnicos, no clasificados anteriormente",3,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-29,Milpa Alta,Xaltipac,Población General,Primaria,Otro,3,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-29,Cuajimalpa de Morelos,San Mateo Tlaltenango,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Padres,No,Sí,Ninguna,3 a 6 meses,2020-02,2020
2020-02-29,La Magdalena Contreras,Barros Sierra,Población General,Bachillerato,Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-29,Azcapotzalco,Un Hogar Para Cada Trabajador,Pob. Vul. Migrantes Nacionales,Primaria,Ocupaciones no especificadas,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-29,Iztapalapa,Ermita Zaragoza,Población General,Bachillerato,Trabajadores en otros servicios personales,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-03-01,Xochimilco,Santa María Nativitas,Población General,Técnica/comercial,Enfermeras y técnicos en medicina,2,Otros,No,No,Ninguna,3 a 6 meses,2020-03,2020
2020-03-01,Benito Juárez,Álamos,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-02,Miguel Hidalgo,Argentina Poniente,Población General,Licenciatura,"Investigadores y especialistas en física, matemáticas, estadística y actuaría",1,Padres,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-02,Tlalpan,Pedregal de San Nicolás 1A Sección,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-02,Azcapotzalco,Miguel Hidalgo,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2020-03,2020
2020-03-02,Tlalpan,San Miguel Ajusco,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-03,2020
2020-03-02,Cuajimalpa de Morelos,La Pila,Población General,Secundaria,Ayudantes en la preparación de alimentos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-02,Milpa Alta,San Jerónimo Miacatlán,Población General,Técnica/comercial,"Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente",2,Padres,No,No,Ninguna,3 a 6 meses,2020-03,2020
2020-03-02,Cuauhtémoc,Algarin,Población General,Bachillerato,Otro,3,Otros,No,No,Ninguna,3 a 6 meses,2020-03,2020
2020-03-03,Milpa Alta,Santa Cruz,Población General,Licenciatura,Otro,1,Cónyuge,No,No,Otra,6 meses a 1 año,2020-03,2020
2020-03-03,Azcapotzalco,Presidente Madero,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Otros,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-03,Coyoacán,Pedregal de Santo Domingo,Población General,Secundaria,"Recepcionistas, trabajadores que brindan información y telefonistas",2,Padres,No,No,Ninguna,0 a 3 meses,2020-03,2020
2020-03-03,Tlalpan,San Pedro Mártir,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,6 meses a 1 año,2020-03,2020
2020-03-03,Azcapotzalco,San Juan Tlihuaca,Población General,Bachillerato,Comerciantes en establecimientos,1,Otros,No,No,Ninguna,3 a 6 meses,2020-03,2020
